Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Yuki Matsui,San Diego Padres,0,15.7,0.57,0.2623,0.1311,7.55,2.77,3.86
Matt Brash,Seattle Mariners,0,15.0,0.6,0.2321,0.0714,7.8,2.55,3.83
Rico Garcia,Baltimore Orioles,0,25.3,0.71,0.3111,0.1,6.13,2.45,3.49
Robert Suarez,Atlanta Braves,0,25.3,0.71,0.2292,0.0521,7.48,2.45,3.49
Mason Miller,San Diego Padres,0,25.0,0.72,0.5104,0.1146,6.63,1.5,3.1
Brandyn Garcia,Arizona Diamondbacks,0,12.0,0.75,0.2558,0.0465,8.24,2.25,3.85
Shohei Ohtani,Los Angeles Dodgers,9,55.0,0.82,0.2864,0.0798,4.93,2.49,2.63
Hunter Brown,Houston Astros,2,10.7,0.84,0.3953,0.1395,7.99,1.59,3.78
Jason Adam,San Diego Padres,0,20.0,0.9,0.1358,0.0617,8.27,3.54,4.01
Kyle Hurt,Los Angeles Dodgers,0,18.0,1.0,0.3134,0.0597,7.66,2.31,3.67
Raisel Iglesias,Atlanta Braves,0,17.7,1.02,0.3182,0.0455,8.01,1.5,3.44
Sam Hentges,San Francisco Giants,0,7.7,1.17,0.2571,0.2286,8.28,3.87,4.2
Bryan Hudson,Chicago White Sox,3,28.7,1.26,0.2373,0.0847,8.05,2.49,3.41
Kendry Rojas,Minnesota Twins,1,14.3,1.26,0.2295,0.1639,8.35,3.43,4.06
Antonio Senzatela,Colorado Rockies,0,34.7,1.3,0.2,0.0769,6.87,3.29,3.69
Dylan Lee,Atlanta Braves,0,27.7,1.3,0.34,0.03,6.84,1.5,2.98
Wilber Dotel,Pittsburgh Pirates,0,13.7,1.32,0.2745,0.0588,7.85,2.65,3.88
Austin Warren,New York Mets,1,20.3,1.33,0.2651,0.1084,7.92,3.04,3.84
Spencer Arrighetti,Houston Astros,8,47.0,1.34,0.2172,0.1313,5.96,3.98,4.04
Troy Melton,Detroit Tigers,2,12.7,1.42,0.08,0.08,8.14,3.4,4.07
Evan Sisk,Pittsburgh Pirates,0,25.0,1.44,0.303,0.0909,7.68,2.65,3.58
Kyle Harrison,Milwaukee Brewers,11,55.7,1.46,0.3198,0.0676,6.94,2.21,2.35
Cristopher Sánchez,Philadelphia Phillies,12,79.3,1.47,0.2941,0.0495,8.28,1.82,1.82
Carl Edwards Jr.,New York Mets,0,6.0,1.5,0.44,0.16,8.37,3.59,4.18
Jonathan Hernández,Los Angeles Dodgers,0,6.0,1.5,0.2381,0.0476,8.07,4.09,4.23
Jhoan Duran,Philadelphia Phillies,0,17.7,1.53,0.3824,0.0735,8.01,1.73,3.51
Brian Fitzpatrick,Milwaukee Brewers,0,5.7,1.59,0.1481,0.1111,9.02,3.26,4.16
Brooks Raley,New York Mets,0,22.3,1.61,0.2708,0.1042,8.22,3.53,3.98
Nick Martinez,Tampa Bay Rays,11,66.7,1.62,0.1524,0.0446,8.37,3.27,3.27
Bradgley Rodriguez,San Diego Padres,2,27.7,1.63,0.2301,0.0708,7.89,2.07,3.25
Tyler Phillips,Miami Marlins,2,38.7,1.63,0.2,0.1152,7.63,3.27,3.62
Jacob Misiorowski,Milwaukee Brewers,12,71.0,1.65,0.3956,0.0696,4.69,1.83,1.83
Yerry De los Santos,New York Yankees,0,5.3,1.69,0.2857,0.1429,8.62,4.96,4.31
Dylan Dodd,Atlanta Braves,0,10.7,1.69,0.3,0.025,8.29,2.34,3.91
Josh Ekness,Miami Marlins,0,5.3,1.69,0.2273,0.2273,8.32,4.02,4.23
José A. Ferrer,Seattle Mariners,0,26.7,1.69,0.2018,0.0263,9.24,2.52,3.48
Ethan Roberts,Chicago Cubs,0,16.0,1.69,0.1967,0.1148,7.8,3.27,3.99
Bryce Miller,Seattle Mariners,3,21.0,1.71,0.2532,0.038,7.97,2.85,3.76
Erik Sabrowski,Cleveland Guardians,0,21.0,1.71,0.4699,0.1566,6.77,1.85,3.41
Orlando Ribalta,Washington Nationals,0,15.7,1.72,0.2,0.0833,7.85,2.51,3.8
Chase Silseth,Los Angeles Angels,0,20.7,1.74,0.2222,0.1444,8.17,3.81,4.1
Jakob Junis,Texas Rangers,1,25.7,1.75,0.1633,0.051,7.29,2.66,3.57
Taylor Clarke,Arizona Diamondbacks,0,25.0,1.8,0.129,0.0323,7.23,3.25,3.83
Paul Gervase,Los Angeles Dodgers,0,5.0,1.8,0.2381,0.0952,8.82,2.29,4.09
Gordon Graceffo,St. Louis Cardinals,0,30.0,1.8,0.1239,0.0973,6.8,4.75,4.5
Huascar Brazobán,New York Mets,4,29.0,1.86,0.2087,0.1043,6.95,3.22,3.75
Ryan Fernandez,St. Louis Cardinals,0,9.7,1.86,0.3953,0.1163,8.58,2.46,3.96
Will Klein,Los Angeles Dodgers,1,24.0,1.88,0.2604,0.0729,7.98,2.0,3.35
Cam Schlittler,New York Yankees,13,76.3,1.89,0.2847,0.0441,6.25,2.12,2.12
Ben Brown,Chicago Cubs,5,51.7,1.92,0.2637,0.0746,6.17,2.21,2.5
Kyle Finnegan,Detroit Tigers,0,28.0,1.93,0.1368,0.1624,8.29,4.91,4.56
Daniel Lynch IV,Kansas City Royals,0,23.3,1.93,0.2812,0.0833,7.63,2.61,3.61
Brent Headrick,New York Yankees,0,27.7,1.95,0.2583,0.0917,8.79,2.98,3.66
Gregory Soto,Pittsburgh Pirates,0,27.7,1.95,0.3048,0.1048,6.24,2.65,3.51
Chase Burns,Cincinnati Reds,11,64.3,1.96,0.2892,0.0803,5.88,3.4,3.4
Trent Thornton,Chicago Cubs,0,13.7,1.98,0.1176,0.0784,8.0,4.99,4.42
Aaron Ashby,Milwaukee Brewers,1,36.0,2.0,0.3377,0.1192,7.72,2.2,3.02
Jacob Latz,Texas Rangers,1,27.0,2.0,0.2653,0.051,6.49,2.68,3.54
Chris Sale,Atlanta Braves,11,67.0,2.01,0.3019,0.0642,6.18,2.89,2.89
Joe Mantiply,Toronto Blue Jays,0,17.7,2.04,0.2254,0.0563,8.61,2.86,3.84
Mason Black,Kansas City Royals,0,8.7,2.08,0.2368,0.0789,9.03,3.55,4.15
Colin Holderman,Cleveland Guardians,0,21.7,2.08,0.2892,0.0723,7.42,2.3,3.55
Grant Taylor,Chicago White Sox,4,29.7,2.12,0.3607,0.0738,8.05,1.5,2.89
Bryan Baker,Tampa Bay Rays,0,25.3,2.13,0.2843,0.1078,7.33,2.61,3.56
Eduard Bazardo,Seattle Mariners,0,25.3,2.13,0.211,0.0917,8.83,3.6,3.97
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,8.33,2.97,4.07
Fernando Cruz,New York Yankees,0,24.7,2.19,0.2885,0.1346,7.88,3.65,4.0
Tanner Scott,Los Angeles Dodgers,0,24.7,2.19,0.3111,0.0333,7.28,2.76,3.64
Trey Yesavage,Toronto Blue Jays,7,37.0,2.19,0.2617,0.1141,7.27,2.44,3.13
DL Hall,Milwaukee Brewers,1,28.7,2.2,0.2627,0.2034,6.55,3.99,4.13
Parker Messick,Cleveland Guardians,12,69.3,2.21,0.2721,0.0772,6.88,3.03,3.03
Alex Vesia,Los Angeles Dodgers,0,20.3,2.21,0.35,0.125,7.17,1.81,3.42
Sam Bachman,Los Angeles Angels,0,28.3,2.22,0.2544,0.1228,7.19,3.54,3.92
Eduardo Rodriguez,Arizona Diamondbacks,12,72.3,2.24,0.1757,0.0878,7.47,3.62,3.62
Jake Eder,Los Angeles Dodgers,0,4.0,2.25,0.0667,0.0667,8.66,3.34,4.19
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,8.66,6.34,4.39
Casey Mize,Detroit Tigers,9,47.7,2.27,0.2649,0.0649,6.91,2.39,2.77
Zack Wheeler,Philadelphia Phillies,7,43.7,2.27,0.2439,0.0549,6.6,3.43,3.65
Clayton Beeter,Washington Nationals,0,15.7,2.3,0.2273,0.1818,7.55,5.32,4.53
Daniel Palencia,Chicago Cubs,0,11.7,2.31,0.24,0.08,9.04,4.29,4.26
Chase Shugart,Philadelphia Phillies,0,19.3,2.33,0.2667,0.0533,8.06,4.12,4.21
Jared Shuster,St. Louis Cardinals,0,7.7,2.35,0.0625,0.0938,8.58,3.74,4.18
John King,Miami Marlins,1,26.7,2.36,0.202,0.0808,6.39,4.29,4.27
Tyler Rogers,Toronto Blue Jays,0,26.7,2.36,0.1468,0.0826,8.04,2.9,3.65
Joel Peguero,San Francisco Giants,0,11.3,2.38,0.1042,0.0833,8.64,3.79,4.16
Clay Holmes,New York Mets,9,52.7,2.39,0.2093,0.0837,7.08,3.2,3.33
Orion Kerkering,Philadelphia Phillies,0,22.3,2.42,0.2526,0.0947,8.07,3.44,3.95
Walbert Ureña,Los Angeles Angels,8,44.3,2.44,0.2113,0.1289,7.7,3.94,4.02
Carlos Carrasco,Atlanta Braves,0,7.3,2.45,0.1379,0.0,8.62,4.18,4.24
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,8.86,4.45,4.26
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,8.32,4.59,4.29
Shane McClanahan,Tampa Bay Rays,11,55.0,2.45,0.2387,0.0856,6.28,2.72,2.85
Mike Paredes,Minnesota Twins,0,3.7,2.45,0.1765,0.1765,8.56,3.9,4.23
Gabe Speier,Seattle Mariners,0,14.7,2.45,0.25,0.0781,8.75,3.22,4.0
Keaton Winn,San Francisco Giants,0,25.7,2.45,0.2268,0.0825,7.29,2.81,3.64
Braydon Fisher,Toronto Blue Jays,3,32.7,2.48,0.2683,0.0976,6.86,3.15,3.65
Hoby Milner,Chicago Cubs,0,25.3,2.49,0.1176,0.0588,8.08,4.11,4.19
Sam Moll,Cincinnati Reds,0,25.3,2.49,0.25,0.1154,7.33,3.84,4.07
Jonathan Loáisiga,Arizona Diamondbacks,0,21.7,2.49,0.1512,0.0465,8.47,3.18,3.86
Davis Martin,Chicago White Sox,12,71.7,2.51,0.2544,0.053,7.79,2.37,2.37
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,8.29,2.24,3.89
Cal Quantrill,Texas Rangers,0,21.3,2.53,0.1609,0.092,8.37,3.65,4.04
Chad Patrick,Milwaukee Brewers,6,46.0,2.54,0.1838,0.0973,7.6,3.35,3.56
Jacob Webb,Chicago Cubs,0,24.7,2.55,0.2925,0.0849,8.78,3.25,3.84
Kai-Wei Teng,Houston Astros,5,42.0,2.57,0.2575,0.1138,6.69,4.09,4.13
Grant Anderson,Milwaukee Brewers,0,24.3,2.59,0.2022,0.0899,7.63,4.19,4.23
Hogan Harris,Athletics,0,27.7,2.6,0.2403,0.1705,8.04,4.39,4.31
Cade Smith,Cleveland Guardians,0,27.7,2.6,0.3784,0.045,8.49,1.5,2.98
Albert Suárez,Baltimore Orioles,0,20.7,2.61,0.1163,0.1163,8.02,5.46,4.67
Payton Tolle,Boston Red Sox,7,41.3,2.61,0.2857,0.0683,6.64,2.67,3.16
Sean Newcomb,Chicago White Sox,0,34.3,2.62,0.2263,0.0657,7.96,2.79,3.42
Matt Gage,San Francisco Giants,0,24.0,2.63,0.1863,0.1275,7.98,4.75,4.45
Juan Morillo,Arizona Diamondbacks,0,24.0,2.63,0.297,0.099,7.68,2.63,3.6
Bryce Elder,Atlanta Braves,13,78.3,2.64,0.2069,0.0721,7.12,3.35,3.35
Kevin Kelly,Tampa Bay Rays,0,27.0,2.67,0.1939,0.051,7.39,3.31,3.83
Brad Lord,Washington Nationals,0,37.0,2.68,0.2039,0.0461,7.87,3.71,3.92
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,8.42,2.19,4.02
JT Brubaker,San Francisco Giants,0,30.0,2.7,0.1774,0.121,8.0,3.55,3.9
JoJo Romero,St. Louis Cardinals,0,26.7,2.7,0.2294,0.0917,8.04,3.91,4.1
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,7.69,2.09,2.69
Tyler Glasnow,Los Angeles Dodgers,7,39.7,2.72,0.3311,0.0878,5.98,3.24,3.58
José Soriano,Los Angeles Angels,13,76.0,2.72,0.2707,0.121,6.39,3.66,3.66
Wandy Peralta,San Diego Padres,0,26.3,2.73,0.1681,0.115,8.69,4.83,4.51
Logan Henderson,Milwaukee Brewers,5,23.0,2.74,0.3333,0.0667,8.13,2.39,3.54
John Schreiber,Kansas City Royals,0,23.0,2.74,0.1368,0.1158,8.28,5.22,4.62
Yennier Cano,Baltimore Orioles,0,19.7,2.75,0.2133,0.0533,7.87,2.88,3.8
Ryan Thompson,Arizona Diamondbacks,0,19.7,2.75,0.1481,0.0864,8.32,4.41,4.3
Luke Weaver,New York Mets,0,26.0,2.77,0.2381,0.0762,7.84,3.2,3.8
Braxton Ashcraft,Pittsburgh Pirates,12,74.7,2.77,0.2727,0.0572,7.23,3.02,3.02
Jack Dreyer,Los Angeles Dodgers,0,22.7,2.78,0.2697,0.0674,8.03,3.04,3.79
Didier Fuentes,Atlanta Braves,1,22.7,2.78,0.2872,0.0957,7.88,2.73,3.68
Martín Pérez,Atlanta Braves,8,51.7,2.79,0.2049,0.0878,6.77,4.13,4.15
Emerson Hancock,Seattle Mariners,12,70.7,2.8,0.2583,0.0554,6.62,3.71,3.71
Codi Heuer,Cleveland Guardians,0,6.3,2.84,0.1379,0.069,8.92,3.24,4.14
Brant Hurter,Detroit Tigers,0,25.3,2.84,0.1782,0.1188,7.33,3.72,4.02
Bryan King,Houston Astros,0,25.3,2.84,0.1727,0.0909,8.53,3.64,3.99
Caleb Thielbar,Chicago Cubs,0,12.7,2.84,0.2679,0.1429,8.29,4.66,4.34
Yoshinobu Yamamoto,Los Angeles Dodgers,11,69.3,2.86,0.2556,0.0556,7.01,3.56,3.56
J.T. Ginn,Athletics,10,59.7,2.87,0.2158,0.1079,6.35,4.11,4.11
Shane Drohan,Milwaukee Brewers,2,31.3,2.87,0.2538,0.0769,8.1,2.77,3.48
Justin Wrobleski,Los Angeles Dodgers,9,62.7,2.87,0.16,0.056,7.04,3.4,3.4
Luis Medina,Athletics,1,25.0,2.88,0.2571,0.1048,7.98,3.41,3.9
Ryan Rolison,Chicago Cubs,0,18.7,2.89,0.2078,0.1299,8.46,5.07,4.5
Tyler Samaniego,Boston Red Sox,1,18.7,2.89,0.1786,0.0952,9.06,3.78,4.1
Paul Skenes,Pittsburgh Pirates,12,65.3,2.89,0.2941,0.0471,6.06,2.72,2.72
Seth Halvorsen,Colorado Rockies,0,12.3,2.92,0.2321,0.1429,8.64,2.92,3.98
Christian Scott,New York Mets,7,30.3,2.97,0.2815,0.1185,8.25,3.09,3.66
Max Meyer,Miami Marlins,12,66.7,2.97,0.2671,0.0903,6.48,3.15,3.15
Michael McGreevy,St. Louis Cardinals,12,66.3,2.98,0.1679,0.0649,7.6,4.1,4.1
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,8.81,1.5,4.11
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,8.54,3.5,4.1
Mitch Farris,Los Angeles Angels,0,23.7,3.04,0.2136,0.1068,9.08,5.37,4.69
Joel Kuhnel,Athletics,0,23.7,3.04,0.1327,0.0612,8.63,4.1,4.19
George Soriano,St. Louis Cardinals,0,23.7,3.04,0.2041,0.102,7.88,4.44,4.32
Dylan Cease,Toronto Blue Jays,11,62.0,3.05,0.3566,0.1008,7.11,2.57,2.57
Blake Treinen,Los Angeles Dodgers,0,17.7,3.06,0.24,0.08,8.61,3.71,4.09
Sonny Gray,Boston Red Sox,10,50.0,3.06,0.199,0.068,8.37,3.51,3.63
Gavin Williams,Cleveland Guardians,12,76.3,3.07,0.2904,0.0792,6.96,3.33,3.33
Ty Madden,Detroit Tigers,1,14.7,3.07,0.2759,0.069,8.15,3.49,4.07
Scott Barlow,Athletics,0,26.3,3.08,0.2,0.1273,6.74,5.06,4.61
Cooper Criswell,Seattle Mariners,0,26.3,3.08,0.1881,0.0594,8.39,3.92,4.11
Kevin Ginkel,Arizona Diamondbacks,0,23.3,3.09,0.3011,0.0645,8.23,2.57,3.6
Tyler Alexander,Texas Rangers,1,26.0,3.12,0.1858,0.0708,9.19,3.62,3.98
Richard Lovelady,Washington Nationals,4,26.0,3.12,0.1885,0.1557,8.89,5.24,4.68
Connor Seabold,Toronto Blue Jays,0,17.3,3.12,0.1974,0.0789,8.96,4.07,4.2
Coleman Crow,Milwaukee Brewers,3,14.3,3.14,0.1379,0.0517,8.35,3.71,4.12
Tyler Kinley,Atlanta Braves,0,25.7,3.16,0.2617,0.0841,8.19,4.1,4.19
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,8.57,6.97,4.51
Michael King,San Diego Padres,12,68.0,3.18,0.2381,0.1062,6.35,3.82,3.82
Burch Smith,Detroit Tigers,1,17.0,3.18,0.274,0.0959,9.01,3.5,4.04
Jovani Morán,Boston Red Sox,3,31.0,3.19,0.2778,0.1111,7.1,4.38,4.31
Riley O'Brien,St. Louis Cardinals,0,25.3,3.2,0.2647,0.0392,8.23,2.53,3.52
Joe Ryan,Minnesota Twins,13,70.3,3.2,0.2801,0.0496,6.91,2.76,2.76
Garrett Whitlock,Boston Red Sox,0,19.7,3.2,0.3086,0.0741,8.32,2.78,3.77
Max Fried,New York Yankees,10,61.7,3.21,0.2083,0.0792,6.28,2.7,2.7
Taj Bradley,Minnesota Twins,10,56.0,3.21,0.2754,0.089,7.64,3.39,3.45
Will Warren,New York Yankees,12,64.3,3.22,0.2583,0.0701,8.11,3.26,3.26
Michael Wacha,Kansas City Royals,12,75.3,3.23,0.2152,0.0861,6.93,3.9,3.9
Michael Soroka,Arizona Diamondbacks,11,61.0,3.25,0.2353,0.0549,8.7,2.86,2.86
Connelly Early,Boston Red Sox,12,66.3,3.26,0.2274,0.083,7.46,4.61,4.61
Pierce Johnson,Cincinnati Reds,0,22.0,3.27,0.2174,0.087,8.42,4.13,4.21
PJ Poulin,Washington Nationals,7,24.7,3.28,0.1604,0.1509,8.18,5.88,4.92
Zack Kelly,Boston Red Sox,0,16.3,3.31,0.1972,0.0986,8.5,3.64,4.08
Randy Vásquez,San Diego Padres,12,65.3,3.31,0.1859,0.0669,8.54,4.31,4.31
Reynaldo López,Atlanta Braves,5,35.3,3.31,0.2053,0.106,8.27,4.98,4.68
Tim Herrin,Cleveland Guardians,0,19.0,3.32,0.1778,0.1556,8.56,4.61,4.36
Carlos Rodón,New York Yankees,4,19.0,3.32,0.2469,0.1605,7.81,3.87,4.13
Paul Blackburn,New York Yankees,1,24.3,3.33,0.1538,0.1058,8.83,3.78,4.06
Graham Ashcraft,Cincinnati Reds,0,27.0,3.33,0.2936,0.1468,7.39,3.46,3.89
Brandon Young,Baltimore Orioles,8,43.0,3.35,0.1746,0.0899,8.79,4.32,4.3
Drew Rasmussen,Tampa Bay Rays,11,59.0,3.36,0.2331,0.0508,7.35,3.64,3.65
Kevin Gausman,Toronto Blue Jays,13,75.0,3.36,0.2426,0.0459,8.16,2.93,2.93
Franco Aleman,Cleveland Guardians,0,2.7,3.38,0.1,0.1,8.86,8.34,4.43
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,8.83,3.96,4.21
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,8.38,4.21,4.24
Ranger Suarez,Boston Red Sox,11,58.7,3.38,0.2395,0.0798,7.55,3.1,3.13
Tyler Uberstine,Boston Red Sox,0,2.7,3.38,0.1818,0.0909,8.86,7.59,4.4
Anthony Bender,Miami Marlins,0,23.7,3.42,0.2632,0.0947,7.28,2.92,3.72
Edgardo Henriquez,Los Angeles Dodgers,0,21.0,3.43,0.2235,0.1059,7.82,3.47,3.98
Jaden Hill,Colorado Rockies,0,21.0,3.43,0.2447,0.117,8.57,3.09,3.84
Tyler Davis,Chicago White Sox,0,18.3,3.44,0.2297,0.1216,7.46,3.41,3.99
Kody Funderburk,Minnesota Twins,0,18.3,3.44,0.122,0.1951,7.76,5.65,4.68
Bryan Woo,Seattle Mariners,12,70.7,3.44,0.2437,0.0502,6.88,2.94,2.94
Kyle Bradish,Baltimore Orioles,12,65.3,3.44,0.2313,0.1174,8.27,4.05,4.05
Lake Bachar,Miami Marlins,1,31.3,3.45,0.2778,0.0873,7.05,4.17,4.21
Steven Okert,Houston Astros,1,26.0,3.46,0.2157,0.0784,7.54,4.05,4.16
Spencer Miles,Toronto Blue Jays,2,36.3,3.47,0.2267,0.08,7.97,3.28,3.66
Enyel De Los Santos,Houston Astros,0,23.3,3.47,0.2316,0.0526,8.23,2.4,3.53
Jacob deGrom,Texas Rangers,12,64.7,3.48,0.3012,0.0502,7.24,3.89,3.89
Jeremiah Estrada,San Diego Padres,0,20.7,3.48,0.2805,0.122,7.72,3.57,4.02
Stephen Kolek,Kansas City Royals,5,31.0,3.48,0.157,0.0496,7.7,4.21,4.23
Casey Legumina,Tampa Bay Rays,0,25.7,3.51,0.1622,0.0541,9.54,3.75,4.04
Ryan Weathers,New York Yankees,11,64.0,3.52,0.2896,0.0734,7.59,3.87,3.87
Kumar Rocker,Texas Rangers,10,56.0,3.54,0.1833,0.1042,7.94,4.12,4.13
Justin Sterner,Athletics,0,28.0,3.54,0.2281,0.0614,8.29,3.84,4.06
Freddy Peralta,New York Mets,12,66.0,3.55,0.2386,0.0982,7.91,3.96,3.96
Seth Lugo,Kansas City Royals,12,71.0,3.55,0.2007,0.0769,9.25,3.14,3.14
Peyton Gray,Texas Rangers,0,17.7,3.57,0.225,0.0875,8.61,3.88,4.14
Shawn Armstrong,Cleveland Guardians,0,15.0,3.6,0.2969,0.125,8.4,4.09,4.21
Gregory Santos,San Francisco Giants,0,5.0,3.6,0.0455,0.1364,8.82,4.49,4.27
Justin Slaten,Boston Red Sox,0,10.0,3.6,0.3256,0.093,8.68,4.09,4.22
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,8.0,3.95,4.1
Cade Cavalli,Washington Nationals,13,64.7,3.62,0.2543,0.0825,9.46,2.98,2.98
Brock Burke,Cincinnati Reds,0,27.3,3.62,0.225,0.1333,8.09,4.4,4.32
Tim Mayza,Philadelphia Phillies,1,27.3,3.62,0.2385,0.0642,7.79,3.96,4.12
Michael Petersen,Miami Marlins,0,22.3,3.63,0.2556,0.1111,7.77,2.95,3.77
Paul Sewald,Arizona Diamondbacks,0,22.3,3.63,0.2857,0.0714,7.02,4.2,4.23
Garrett Cleavinger,Tampa Bay Rays,0,12.3,3.65,0.3091,0.1273,8.64,3.33,4.06
Patrick Corbin,Toronto Blue Jays,10,49.3,3.65,0.1706,0.0664,9.51,4.04,4.08
Trey Gibson,Baltimore Orioles,2,12.3,3.65,0.0909,0.1273,8.94,6.09,4.63
Brenan Hanifee,Detroit Tigers,2,12.3,3.65,0.1154,0.0769,8.94,5.19,4.44
Brad Keller,Philadelphia Phillies,0,24.7,3.65,0.2772,0.0792,8.18,4.02,4.15
